Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8595	8594	8589	8605
Total length (>= 1000 bp)	8595	8594	8589	8605
Total length (>= 5000 bp)	8595	8594	8589	8605
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8595	8594	8589	8605
Total length	8595	8594	8589	8605
Reference length	8610	8610	8610	8610
GC (%)	40.21	40.24	40.24	40.58
Reference GC (%)	40.19	40.19	40.19	40.19
N50	8595	8594	8589	8605
NG50	8595	8594	8589	8605
N75	8595	8594	8589	8605
NG75	8595	8594	8589	8605
L50	1	1	1	1
LG50	1	1	1	1
L75	1	1	1	1
LG75	1	1	1	1
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
Mapped (%)	98.84	98.73	97.27	91.25
Reference mapped (%)	98.84	98.84	98.84	98.84
Properly paired (%)	97.68	97.47	94.55	83.84
Reference properly paired (%)	97.68	97.68	97.68	97.68
Avg. coverage depth	504	504	497	459
Reference avg. coverage depth	504	504	504	504
Coverage >= 1x (%)	100.0	100.0	97.25	99.3
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	1	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	99.383	98.790	97.987
Duplication ratio	1.000	1.006	1.012	1.022
# N's per 100 kbp	0.00	0.00	1210.85	0.00
# mismatches per 100 kbp	162.90	245.87	200.24	2018.76
# indels per 100 kbp	46.54	46.83	58.89	498.75
Largest alignment	8595	8542	8485	8434
Total aligned length	8595	8542	8485	8434
NA50	8595	8542	8485	8434
NGA50	8595	8542	8485	8434
NA75	8595	8542	8485	8434
NGA75	8595	8542	8485	8434
LA50	1	1	1	1
LGA50	1	1	1	1
LA75	1	1	1	1
LGA75	1	1	1	1
