Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8711	8722	8734	8743
Total length (>= 1000 bp)	8711	8722	8734	8743
Total length (>= 5000 bp)	8711	8722	8734	8743
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8711	8722	8734	8743
Total length	8711	8722	8734	8743
Reference length	8745	8745	8745	8745
GC (%)	40.40	40.37	40.41	40.42
Reference GC (%)	40.36	40.36	40.36	40.36
N50	8711	8722	8734	8743
NG50	8711	8722	8734	8743
N90	8711	8722	8734	8743
NG90	8711	8722	8734	8743
auN	8711.0	8722.0	8734.0	8743.0
auNG	8677.1	8699.1	8723.0	8741.0
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	1	1
# total reads	109937	109876	109785	110231
# left	190000	190000	190000	190000
# right	190000	190000	190000	190000
Mapped (%)	326.47	326.62	327.1	325.52
Reference mapped (%)	325.43	325.43	325.43	325.43
Properly paired (%)	312.78	312.91	313.59	311.79
Reference properly paired (%)	311.68	311.68	311.68	311.68
Avg. coverage depth	10244	10248	10238	10241
Reference avg. coverage depth	10241	10241	10241	10241
Coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	0	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	100.000	100.000	100.000
Duplication ratio	0.999	1.000	1.000	1.003
# N's per 100 kbp	0.00	0.00	354.93	0.00
# mismatches per 100 kbp	11.49	22.94	91.76	0.00
# indels per 100 kbp	80.40	57.35	57.35	11.44
Largest alignment	8706	8718	8718	8742
Total aligned length	8706	8718	8718	8742
NA50	8706	8718	8718	8742
NGA50	8706	8718	8718	8742
NA90	8706	8718	8718	8742
NGA90	8706	8718	8718	8742
auNA	8701.0	8714.0	8702.0	8741.0
auNGA	8667.2	8691.1	8691.1	8739.0
LA50	1	1	1	1
LGA50	1	1	1	1
LA90	1	1	1	1
LGA90	1	1	1	1
