Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8637	8642	8533	8635
Total length (>= 1000 bp)	8637	8642	8533	8635
Total length (>= 5000 bp)	8637	8642	8533	8635
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8637	8642	8533	8635
Total length	8637	8642	8533	8635
Reference length	8662	8662	8662	8662
GC (%)	40.69	40.77	40.39	40.91
Reference GC (%)	40.67	40.67	40.67	40.67
N50	8637	8642	8533	8635
NG50	8637	8642	8533	8635
N75	8637	8642	8533	8635
NG75	8637	8642	8533	8635
L50	1	1	1	1
LG50	1	1	1	1
L75	1	1	1	1
LG75	1	1	1	1
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
Mapped (%)	99.6	99.6	78.32	94.49
Reference mapped (%)	99.6	99.6	99.6	99.6
Properly paired (%)	99.19	99.19	62.76	89.6
Reference properly paired (%)	99.19	99.19	99.19	99.19
Avg. coverage depth	506	506	394	474
Reference avg. coverage depth	506	506	506	506
Coverage >= 1x (%)	100.0	100.0	86.23	99.24
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	6	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	100.000	85.076	99.687
Duplication ratio	1.000	1.001	1.161	1.003
# N's per 100 kbp	0.00	0.00	14520.10	0.00
# mismatches per 100 kbp	138.94	219.98	517.15	2485.48
# indels per 100 kbp	92.62	69.47	68.05	418.12
Largest alignment	8637	8641	7352	8619
Total aligned length	8637	8641	7352	8619
NA50	8637	8641	7352	8619
NGA50	8637	8641	7352	8619
NA75	8637	8641	7352	8619
NGA75	8637	8641	7352	8619
LA50	1	1	1	1
LGA50	1	1	1	1
LA75	1	1	1	1
LGA75	1	1	1	1
