Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8605	8605	8624	8623
Total length (>= 1000 bp)	8605	8605	8624	8623
Total length (>= 5000 bp)	8605	8605	8624	8623
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8605	8605	8624	8623
Total length	8605	8605	8624	8623
Reference length	8635	8635	8635	8635
GC (%)	39.97	39.93	-	40.00
Reference GC (%)	39.96	39.96	39.96	39.96
N50	8605	8605	8624	8623
NG50	8605	8605	8624	8623
N90	8605	8605	8624	8623
NG90	8605	8605	8624	8623
auN	8605.0	8605.0	8624.0	8623.0
auNG	8575.1	8575.1	8613.0	8611.0
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	1	1
# total reads	90451	90460	350000	90727
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
Mapped (%)	385.14	385.08	0.0	383.97
Reference mapped (%)	383.3	383.3	383.3	383.3
Properly paired (%)	383.34	383.24	0.0	382.17
Reference properly paired (%)	381.51	381.51	381.51	381.51
Avg. coverage depth	10092	10091	0	10088
Reference avg. coverage depth	10084	10084	10084	10084
Coverage >= 1x (%)	100.0	100.0	0.0	100.0
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	-	0
# misassembled contigs	0	0	-	0
Misassembled contigs length	0	0	-	0
# local misassemblies	0	0	-	0
# scaffold gap ext. mis.	0	0	-	0
# scaffold gap loc. mis.	0	0	-	0
# structural variations	0	0	-	0
# unaligned mis. contigs	0	0	-	0
# unaligned contigs	0 + 0 part	0 + 0 part	1 + 0 part	0 + 0 part
Unaligned length	0	0	8624	0
Genome fraction (%)	100.000	100.000	-	100.000
Duplication ratio	1.000	1.000	-	1.002
# N's per 100 kbp	0.00	0.00	100000.00	0.00
# mismatches per 100 kbp	0.00	34.86	-	0.00
# indels per 100 kbp	92.97	92.97	-	34.79
Largest alignment	8605	8605	-	8623
Total aligned length	8605	8605	-	8623
NA50	8605	8605	-	8623
NGA50	8605	8605	-	8623
NA90	8605	8605	-	8623
NGA90	8605	8605	-	8623
auNA	8605.0	8605.0	-	8623.0
auNGA	8575.1	8575.1	-	8611.0
LA50	1	1	-	1
LGA50	1	1	-	1
LA90	1	1	-	1
LGA90	1	1	-	1
