Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8600	8580	8601	8609
Total length (>= 1000 bp)	8600	8580	8601	8609
Total length (>= 5000 bp)	8600	8580	8601	8609
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8600	8580	8601	8609
Total length	8600	8580	8601	8609
Reference length	8622	8622	8622	8622
GC (%)	40.43	40.35	40.41	40.78
Reference GC (%)	40.43	40.43	40.43	40.43
N50	8600	8580	8601	8609
NG50	8600	8580	8601	8609
N75	8600	8580	8601	8609
NG75	8600	8580	8601	8609
L50	1	1	1	1
LG50	1	1	1	1
L75	1	1	1	1
LG75	1	1	1	1
# total reads	350000	350000	350000	350000
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
Mapped (%)	98.79	98.36	98.77	93.08
Reference mapped (%)	98.79	98.79	98.79	98.79
Properly paired (%)	97.58	96.73	97.54	87.34
Reference properly paired (%)	97.58	97.58	97.58	97.58
Avg. coverage depth	10026	9971	10027	9317
Reference avg. coverage depth	10021	10021	10021	10021
Coverage >= 1x (%)	100.0	100.0	100.0	99.31
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	100.000	99.965	98.744
Duplication ratio	1.000	0.998	1.000	1.014
# N's per 100 kbp	0.00	0.00	0.00	0.00
# mismatches per 100 kbp	0.00	46.51	186.09	1189.21
# indels per 100 kbp	93.01	81.39	58.15	447.43
Largest alignment	8599	8580	8601	8502
Total aligned length	8599	8580	8601	8502
NA50	8599	8580	8601	8502
NGA50	8599	8580	8601	8502
NA75	8599	8580	8601	8502
NGA75	8599	8580	8601	8502
LA50	1	1	1	1
LGA50	1	1	1	1
LA75	1	1	1	1
LGA75	1	1	1	1
