Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8686	8686	8686	8686
Total length (>= 1000 bp)	8686	8686	8686	8686
Total length (>= 5000 bp)	8686	8686	8686	8686
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8686	8686	8686	8686
Total length	8686	8686	8686	8686
Reference length	8698	8698	8698	8698
GC (%)	40.73	40.73	40.73	40.73
Reference GC (%)	40.73	40.73	40.73	40.73
N50	8686	8686	8686	8686
NG50	8686	8686	8686	8686
N90	8686	8686	8686	8686
NG90	8686	8686	8686	8686
auN	8686.0	8686.0	8686.0	8686.0
auNG	8674.0	8674.0	8674.0	8674.0
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	1	1
# total reads	16551	16551	16551	16551
# left	9500	9500	9500	9500
# right	9500	9500	9500	9500
Mapped (%)	108.5	108.5	108.51	108.51
Reference mapped (%)	108.49	108.49	108.49	108.49
Properly paired (%)	103.78	103.78	103.78	103.78
Reference properly paired (%)	103.76	103.76	103.76	103.76
Avg. coverage depth	515	515	515	515
Reference avg. coverage depth	515	515	515	515
Coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	0	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	100.000	100.000	100.000
Duplication ratio	1.000	1.000	1.000	1.000
# N's per 100 kbp	0.00	0.00	0.00	0.00
# mismatches per 100 kbp	0.00	0.00	0.00	0.00
# indels per 100 kbp	34.54	34.54	34.54	34.54
Largest alignment	8686	8686	8686	8686
Total aligned length	8686	8686	8686	8686
NA50	8686	8686	8686	8686
NGA50	8686	8686	8686	8686
NA90	8686	8686	8686	8686
NGA90	8686	8686	8686	8686
auNA	8686.0	8686.0	8686.0	8686.0
auNGA	8674.0	8674.0	8674.0	8674.0
LA50	1	1	1	1
LGA50	1	1	1	1
LA90	1	1	1	1
LGA90	1	1	1	1
