Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17388	17323	17388	15834
Mapped (%)	98.8	98.43	98.8	89.97
# properly paired	17176	17046	17176	14338
Properly paired (%)	97.59	96.85	97.59	81.47
# singletons	212	277	212	1496
Singletons (%)	1.2	1.57	1.2	8.5
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	504	502	504	452
Coverage >= 1x (%)	100.0	100.0	100.0	99.36
Coverage >= 5x (%)	100.0	100.0	100.0	99.31
Coverage >= 10x (%)	100.0	100.0	100.0	99.31
# reference mapped	17388	17388	17388	17388
Reference mapped (%)	98.8	98.8	98.8	98.8
# reference properly paired	17176	17176	17176	17176
Reference properly paired (%)	97.59	97.59	97.59	97.59
# reference singletons	212	212	212	212
Reference singletons (%)	1.2	1.2	1.2	1.2
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	504	504	504	504
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
