Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8601	8600	5696	8605
Total length (>= 1000 bp)	8601	8600	5696	8605
Total length (>= 5000 bp)	8601	8600	5696	8605
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8601	8600	5696	8605
Total length	8601	8600	5696	8605
Reference length	8634	8634	8634	8634
GC (%)	40.30	40.35	41.60	40.83
Reference GC (%)	40.31	40.31	40.31	40.31
N50	8601	8600	5696	8605
NG50	8601	8600	5696	8605
N75	8601	8600	5696	8605
NG75	8601	8600	-	8605
L50	1	1	1	1
LG50	1	1	1	1
L75	1	1	1	1
LG75	1	1	-	1
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
Mapped (%)	98.8	98.64	52.5	90.18
Reference mapped (%)	98.8	98.8	98.8	98.8
Properly paired (%)	97.6	97.28	40.12	81.74
Reference properly paired (%)	97.6	97.6	97.6	97.6
Avg. coverage depth	504	503	399	453
Reference avg. coverage depth	503	503	503	503
Coverage >= 1x (%)	100.0	100.0	85.5	99.23
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	2	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	98.814	54.820	97.942
Duplication ratio	1.000	1.012	1.208	1.022
# N's per 100 kbp	0.00	0.00	15291.43	0.00
# mismatches per 100 kbp	174.44	411.91	381.84	2683.45
# indels per 100 kbp	69.78	70.61	106.07	474.95
Largest alignment	8601	8499	4716	8430
Total aligned length	8601	8499	4716	8430
NA50	8601	8499	4716	8430
NGA50	8601	8499	4716	8430
NA75	8601	8499	4716	8430
NGA75	8601	8499	-	8430
LA50	1	1	1	1
LGA50	1	1	1	1
LA75	1	1	1	1
LGA75	1	1	-	1
