Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8624	8627	8175	8623
Total length (>= 1000 bp)	8624	8627	8175	8623
Total length (>= 5000 bp)	8624	8627	8175	8623
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8624	8627	8175	8623
Total length	8624	8627	8175	8623
Reference length	8642	8642	8642	8642
GC (%)	40.61	40.45	39.93	40.81
Reference GC (%)	40.56	40.56	40.56	40.56
N50	8624	8627	8175	8623
NG50	8624	8627	8175	8623
N90	8624	8627	8175	8623
NG90	8624	8627	8175	8623
auN	8624.0	8627.0	8175.0	8623.0
auNG	8606.0	8612.0	7733.2	8604.0
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	1	1
# total reads	15661	15656	15541	15504
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
Mapped (%)	111.86	111.76	107.68	103.43
Reference mapped (%)	111.84	111.84	111.84	111.84
Properly paired (%)	111.35	111.1	102.31	95.28
Reference properly paired (%)	111.3	111.3	111.3	111.3
Avg. coverage depth	506	506	507	456
Reference avg. coverage depth	506	506	506	506
Coverage >= 1x (%)	100.0	99.93	99.02	99.2
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	0	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 1 part
Unaligned length	0	0	0	826
Genome fraction (%)	100.000	99.849	94.827	90.246
Duplication ratio	1.000	1.001	1.000	1.002
# N's per 100 kbp	0.00	0.00	990.83	0.00
# mismatches per 100 kbp	46.38	592.06	2801.22	2693.34
# indels per 100 kbp	69.57	58.05	61.16	602.80
Largest alignment	8624	8614	8175	7797
Total aligned length	8624	8614	8175	7797
NA50	8624	8614	8175	7797
NGA50	8624	8614	8175	7797
NA90	8624	8614	8175	7797
NGA90	8624	8614	8175	7797
auNA	8624.0	8601.0	8175.0	7050.1
auNGA	8606.0	8586.1	7733.2	7034.6
LA50	1	1	1	1
LGA50	1	1	1	1
LA90	1	1	1	1
LGA90	1	1	1	1
