Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8629	8630	8580	8651
Total length (>= 1000 bp)	8629	8630	8580	8651
Total length (>= 5000 bp)	8629	8630	8580	8651
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8629	8630	8580	8651
Total length	8629	8630	8580	8651
Reference length	8677	8677	8677	8677
GC (%)	40.69	40.85	40.71	41.01
Reference GC (%)	40.69	40.69	40.69	40.69
N50	8629	8630	8580	8651
NG50	8629	8630	8580	8651
N75	8629	8630	8580	8651
NG75	8629	8630	8580	8651
L50	1	1	1	1
LG50	1	1	1	1
L75	1	1	1	1
LG75	1	1	1	1
# total reads	350000	350000	350000	350000
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
Mapped (%)	99.61	99.45	96.86	96.91
Reference mapped (%)	99.61	99.61	99.61	99.61
Properly paired (%)	99.22	98.9	93.77	94.22
Reference properly paired (%)	99.22	99.22	99.22	99.22
Avg. coverage depth	10075	10061	9805	9718
Reference avg. coverage depth	10059	10059	10059	10059
Coverage >= 1x (%)	100.0	99.93	100.0	100.0
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	98.760	99.397	98.563
Duplication ratio	1.000	1.013	1.000	1.017
# N's per 100 kbp	0.00	0.00	1666.67	0.00
# mismatches per 100 kbp	0.00	58.68	501.40	1093.60
# indels per 100 kbp	139.08	129.09	128.26	458.61
Largest alignment	8629	8525	8580	8541
Total aligned length	8629	8525	8580	8541
NA50	8629	8525	8580	8541
NGA50	8629	8525	8580	8541
NA75	8629	8525	8580	8541
NGA75	8629	8525	8580	8541
LA50	1	1	1	1
LGA50	1	1	1	1
LA75	1	1	1	1
LGA75	1	1	1	1
