Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8629	8635	8647	8635
Total length (>= 1000 bp)	8629	8635	8647	8635
Total length (>= 5000 bp)	8629	8635	8647	8635
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8629	8635	8647	8635
Total length	8629	8635	8647	8635
Reference length	8671	8671	8671	8671
GC (%)	40.76	40.78	40.55	40.95
Reference GC (%)	40.67	40.67	40.67	40.67
N50	8629	8635	8647	8635
NG50	8629	8635	8647	8635
N75	8629	8635	8647	8635
NG75	8629	8635	8647	8635
L50	1	1	1	1
LG50	1	1	1	1
L75	1	1	1	1
LG75	1	1	1	1
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
Mapped (%)	99.64	99.48	97.49	94.69
Reference mapped (%)	99.66	99.66	99.66	99.66
Properly paired (%)	99.28	98.95	95.43	90.11
Reference properly paired (%)	99.33	99.33	99.33	99.33
Avg. coverage depth	505	506	494	476
Reference avg. coverage depth	506	506	506	506
Coverage >= 1x (%)	100.0	99.91	98.24	99.27
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	3
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	1	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	99.687	98.136	91.120
Duplication ratio	0.999	1.003	1.020	1.097
# N's per 100 kbp	0.00	0.00	1757.84	0.00
# mismatches per 100 kbp	11.58	325.20	200.57	1944.09
# indels per 100 kbp	127.36	116.14	94.38	203.30
Largest alignment	8629	8608	8477	7861
Total aligned length	8629	8608	8477	7861
NA50	8629	8608	8477	7861
NGA50	8629	8608	8477	7861
NA75	8629	8608	8477	7861
NGA75	8629	8608	8477	7861
LA50	1	1	1	1
LGA50	1	1	1	1
LA75	1	1	1	1
LGA75	1	1	1	1
