Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# misassemblies	0	0	0	0
  # contig misassemblies	0	0	0	0
    # c. relocations	0	0	0	0
    # c. translocations	0	0	0	0
    # c. inversions	0	0	0	0
  # scaffold misassemblies	0	0	0	0
    # s. relocations	0	0	0	0
    # s. translocations	0	0	0	0
    # s. inversions	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	1
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	4	0
# unaligned mis. contigs	0	0	0	0
# mismatches	7	25	173	198
# indels	8	7	9	13
    # indels (<= 5 bp)	8	7	8	9
    # indels (> 5 bp)	0	0	1	4
Indels length	24	21	29	60
