Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8606	8603	8537	8612
Total length (>= 1000 bp)	8606	8603	8537	8612
Total length (>= 5000 bp)	8606	8603	8537	8612
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8606	8603	8537	8612
Total length	8606	8603	8537	8612
Reference length	8624	8624	8624	8624
GC (%)	40.38	40.38	40.62	40.39
Reference GC (%)	40.38	40.38	40.38	40.38
N50	8606	8603	8537	8612
NG50	8606	8603	8537	8612
N75	8606	8603	8537	8612
NG75	8606	8603	8537	8612
L50	1	1	1	1
LG50	1	1	1	1
L75	1	1	1	1
LG75	1	1	1	1
# total reads	350000	350000	350000	350000
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
Mapped (%)	99.55	99.55	94.44	99.55
Reference mapped (%)	99.55	99.55	99.55	99.55
Properly paired (%)	99.11	99.1	88.88	99.11
Reference properly paired (%)	99.11	99.11	99.11	99.11
Avg. coverage depth	10096	10096	9601	10096
Reference avg. coverage depth	10089	10089	10089	10089
Coverage >= 1x (%)	100.0	100.0	96.84	100.0
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	1	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	100.000	96.131	100.000
Duplication ratio	1.000	1.000	1.032	1.001
# N's per 100 kbp	0.00	0.00	4416.07	0.00
# mismatches per 100 kbp	23.24	69.72	483.50	11.62
# indels per 100 kbp	69.72	81.34	60.44	46.48
Largest alignment	8606	8603	8267	8612
Total aligned length	8606	8603	8267	8612
NA50	8606	8603	8267	8612
NGA50	8606	8603	8267	8612
NA75	8606	8603	8267	8612
NGA75	8606	8603	8267	8612
LA50	1	1	1	1
LGA50	1	1	1	1
LA75	1	1	1	1
LGA75	1	1	1	1
