Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	0	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8720	8639	2997	8625
Total length (>= 1000 bp)	8720	8639	2997	8625
Total length (>= 5000 bp)	8720	8639	0	8625
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8720	8639	2997	8625
Total length	8720	8639	2997	8625
Reference length	8750	8750	8750	8750
GC (%)	40.77	41.36	43.68	41.31
Reference GC (%)	40.79	40.79	40.79	40.79
N50	8720	8639	2997	8625
NG50	8720	8639	-	8625
N75	8720	8639	2997	8625
NG75	8720	8639	-	8625
L50	1	1	1	1
LG50	1	1	-	1
L75	1	1	1	1
LG75	1	1	-	1
# total reads	19000	19000	19000	19000
# left	9500	9500	9500	9500
# right	9500	9500	9500	9500
Mapped (%)	94.21	53.21	14.39	19.59
Reference mapped (%)	94.21	94.21	94.21	94.21
Properly paired (%)	90.16	38.66	6.23	8.88
Reference properly paired (%)	90.16	90.16	90.16	90.16
Avg. coverage depth	511	284	220	102
Reference avg. coverage depth	511	511	511	511
Coverage >= 1x (%)	100.0	63.27	49.38	56.64
Reference coverage >= 1x (%)	99.99	99.99	99.99	99.99
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	7	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	1	0
# unaligned mis. contigs	0	0	0	1
# unaligned contigs	0 + 0 part	0 + 1 part	0 + 0 part	0 + 1 part
Unaligned length	0	2857	0	7686
Genome fraction (%)	99.989	66.311	16.976	10.771
Duplication ratio	1.000	1.000	2.025	1.000
# N's per 100 kbp	0.00	0.00	50650.65	0.00
# mismatches per 100 kbp	11.47	51.89	202.70	2449.41
# indels per 100 kbp	172.08	17.30	0.00	532.48
Largest alignment	8719	5782	1480	733
Total aligned length	8719	5782	1480	939
NA50	8719	5782	-	-
NGA50	8719	5782	-	-
NA75	8719	-	-	-
NGA75	8719	-	-	-
LA50	1	1	-	-
LGA50	1	1	-	-
LA75	1	-	-	-
LGA75	1	-	-	-
