Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8569	8574	8587	8605
Total length (>= 1000 bp)	8569	8574	8587	8605
Total length (>= 5000 bp)	8569	8574	8587	8605
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8569	8574	8587	8605
Total length	8569	8574	8587	8605
Reference length	8625	8625	8625	8625
GC (%)	40.27	40.25	40.36	40.79
Reference GC (%)	40.37	40.37	40.37	40.37
N50	8569	8574	8587	8605
NG50	8569	8574	8587	8605
N90	8569	8574	8587	8605
NG90	8569	8574	8587	8605
auN	8569.0	8574.0	8587.0	8605.0
auNG	8513.4	8523.3	8549.2	8585.0
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	1	1
# total reads	15527	15508	15513	15298
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
Mapped (%)	110.96	111.5	111.84	102.16
Reference mapped (%)	111.9	111.9	111.9	111.9
Properly paired (%)	109.25	109.5	110.22	91.32
Reference properly paired (%)	110.38	110.38	110.38	110.38
Avg. coverage depth	499	501	501	447
Reference avg. coverage depth	503	503	503	503
Coverage >= 1x (%)	99.9	100.0	100.0	99.27
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	0	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	99.930	100.000	99.907	98.010
Duplication ratio	0.997	0.998	1.000	1.002
# N's per 100 kbp	0.00	0.00	1979.74	0.00
# mismatches per 100 kbp	105.14	116.63	547.34	2181.65
# indels per 100 kbp	151.87	128.29	116.46	616.55
Largest alignment	8560	8574	8587	8434
Total aligned length	8560	8574	8587	8434
NA50	8560	8574	8587	8434
NGA50	8560	8574	8587	8434
NA90	8560	8574	8587	8434
NGA90	8560	8574	8587	8434
auNA	8551.0	8574.0	8587.0	8266.4
auNGA	8495.5	8523.3	8549.2	8247.2
LA50	1	1	1	1
LGA50	1	1	1	1
LA90	1	1	1	1
LGA90	1	1	1	1
