Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8614	8614	8468	8638
Total length (>= 1000 bp)	8614	8614	8468	8638
Total length (>= 5000 bp)	8614	8614	8468	8638
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8614	8614	8468	8638
Total length	8614	8614	8468	8638
Reference length	8635	8635	8635	8635
GC (%)	40.60	40.69	40.39	40.83
Reference GC (%)	40.66	40.66	40.66	40.66
N50	8614	8614	8468	8638
NG50	8614	8614	8468	8638
N90	8614	8614	8468	8638
NG90	8614	8614	8468	8638
auN	8614.0	8614.0	8468.0	8638.0
auNG	8593.1	8593.1	8304.2	8641.0
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	1	1
# total reads	93431	93490	106083	107313
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
Mapped (%)	372.61	372.32	307.7	302.42
Reference mapped (%)	371.81	371.81	371.81	371.81
Properly paired (%)	370.62	370.27	285.47	281.75
Reference properly paired (%)	369.81	369.81	369.81	369.81
Avg. coverage depth	10080	10077	9555	9289
Reference avg. coverage depth	10072	10072	10072	10072
Coverage >= 1x (%)	100.0	100.0	96.68	100.0
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	1	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	100.000	95.016	98.072
Duplication ratio	1.001	1.001	1.001	1.003
# N's per 100 kbp	0.00	0.00	4629.19	0.00
# mismatches per 100 kbp	81.26	464.36	1759.53	1617.28
# indels per 100 kbp	58.05	81.26	109.97	531.22
Largest alignment	8614	8614	8184	8471
Total aligned length	8614	8614	8184	8471
NA50	8614	8614	8184	8471
NGA50	8614	8614	8184	8471
NA90	8614	8614	8184	8471
NGA90	8614	8614	8184	8471
auNA	8614.0	8614.0	7909.5	8307.2
auNGA	8593.1	8593.1	7756.6	8310.1
LA50	1	1	1	1
LGA50	1	1	1	1
LA90	1	1	1	1
LGA90	1	1	1	1
