Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8681	8638	5294	8624
Total length (>= 1000 bp)	8681	8638	5294	8624
Total length (>= 5000 bp)	8681	8638	5294	8624
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8681	8638	5294	8624
Total length	8681	8638	5294	8624
Reference length	8713	8713	8713	8713
GC (%)	40.20	41.20	40.21	41.21
Reference GC (%)	40.30	40.30	40.30	40.30
N50	8681	8638	5294	8624
NG50	8681	8638	5294	8624
N90	8681	8638	5294	8624
NG90	8681	8638	-	8624
auN	8681.0	8638.0	5294.0	8624.0
auNG	8649.1	8563.6	3216.6	8535.9
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	-	1
# total reads	113706	220872	258958	329541
# left	190000	190000	190000	190000
# right	190000	190000	190000	190000
Mapped (%)	314.46	90.11	56.42	18.29
Reference mapped (%)	313.47	313.47	313.47	313.47
Properly paired (%)	300.59	65.57	34.7	7.7
Reference properly paired (%)	299.73	299.73	299.73	299.73
Avg. coverage depth	10250	5614	6695	1659
Reference avg. coverage depth	10233	10233	10233	10233
Coverage >= 1x (%)	100.0	63.79	76.5	60.04
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	7	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	4	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	1
# unaligned contigs	0 + 0 part	0 + 1 part	0 + 0 part	0 + 1 part
Unaligned length	0	2858	0	7682
Genome fraction (%)	100.000	66.551	49.309	10.850
Duplication ratio	1.000	1.000	1.001	1.000
# N's per 100 kbp	0.00	0.00	20759.35	0.00
# mismatches per 100 kbp	103.67	674.74	2497.67	2441.61
# indels per 100 kbp	115.19	51.90	70.03	636.94
Largest alignment	8681	5780	4284	733
Total aligned length	8681	5780	4284	942
NA50	8681	5780	4284	-
NGA50	8681	5780	-	-
NA90	8681	-	-	-
NGA90	8681	-	-	-
auNA	8681.0	3867.6	3466.7	67.4
auNGA	8649.1	3834.3	2106.4	66.7
LA50	1	1	1	-
LGA50	1	1	-	-
LA90	1	-	-	-
LGA90	1	-	-	-
