Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8613	8617	8602	8617
Total length (>= 1000 bp)	8613	8617	8602	8617
Total length (>= 5000 bp)	8613	8617	8602	8617
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8613	8617	8602	8617
Total length	8613	8617	8602	8617
Reference length	8662	8662	8662	8662
GC (%)	40.64	40.72	40.80	40.92
Reference GC (%)	40.58	40.58	40.58	40.58
N50	8613	8617	8602	8617
NG50	8613	8617	8602	8617
N90	8613	8617	8602	8617
NG90	8613	8617	8602	8617
auN	8613.0	8617.0	8602.0	8617.0
auNG	8564.3	8572.2	8542.4	8572.2
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	1	1
# total reads	15607	15600	15019	15375
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
Mapped (%)	112.15	111.97	95.65	105.2
Reference mapped (%)	112.08	112.08	112.08	112.08
Properly paired (%)	111.53	111.13	74.11	97.31
Reference properly paired (%)	111.44	111.44	111.44	111.44
Avg. coverage depth	506	505	410	461
Reference avg. coverage depth	505	505	505	505
Coverage >= 1x (%)	100.0	100.0	89.29	99.13
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	4	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	98.932	89.068	98.016
Duplication ratio	1.000	1.000	1.000	1.000
# N's per 100 kbp	0.00	0.00	12810.97	0.00
# mismatches per 100 kbp	34.83	140.76	482.08	2723.18
# indels per 100 kbp	127.71	93.84	78.18	639.36
Largest alignment	8613	8525	7675	8446
Total aligned length	8613	8525	7675	8446
NA50	8613	8525	7675	8446
NGA50	8613	8525	7675	8446
NA90	8613	8525	-	8446
NGA90	8613	8525	-	8446
auNA	8613.0	8434.0	6847.9	8278.4
auNGA	8564.3	8390.2	6800.5	8235.4
LA50	1	1	1	1
LGA50	1	1	1	1
LA90	1	1	-	1
LGA90	1	1	-	1
