Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8612	8614	8108	8612
Total length (>= 1000 bp)	8612	8614	8108	8612
Total length (>= 5000 bp)	8612	8614	8108	8612
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8612	8614	8108	8612
Total length	8612	8614	8108	8612
Reference length	8656	8656	8656	8656
GC (%)	40.22	40.36	40.38	40.65
Reference GC (%)	40.24	40.24	40.24	40.24
N50	8612	8614	8108	8612
NG50	8612	8614	8108	8612
N90	8612	8614	8108	8612
NG90	8612	8614	8108	8612
auN	8612.0	8614.0	8108.0	8612.0
auNG	8568.2	8572.2	7594.7	8568.2
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	1	1
# total reads	15579	15573	15219	15409
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
Mapped (%)	112.43	112.3	62.05	104.97
Reference mapped (%)	112.28	112.28	112.28	112.28
Properly paired (%)	111.88	111.58	30.24	96.76
Reference properly paired (%)	111.67	111.67	111.67	111.67
Avg. coverage depth	506	505	280	462
Reference avg. coverage depth	505	505	505	505
Coverage >= 1x (%)	100.0	100.0	66.55	100.0
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	6	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 1 part	0 + 0 part
Unaligned length	0	0	773	0
Genome fraction (%)	100.000	98.932	53.316	98.014
Duplication ratio	1.000	1.000	1.002	1.000
# N's per 100 kbp	0.00	0.00	34324.12	0.00
# mismatches per 100 kbp	46.45	234.69	2434.25	2381.23
# indels per 100 kbp	116.12	93.87	86.94	663.43
Largest alignment	8612	8522	4601	8441
Total aligned length	8612	8522	4601	8441
NA50	8612	8522	4601	8441
NGA50	8612	8522	4601	8441
NA90	8612	8522	-	8441
NGA90	8612	8522	-	8441
auNA	8612.0	8431.0	2610.9	8273.4
auNGA	8568.2	8390.1	2445.6	8231.3
LA50	1	1	1	1
LGA50	1	1	1	1
LA90	1	1	-	1
LGA90	1	1	-	1
