Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8722	8720	8724	8745
Total length (>= 1000 bp)	8722	8720	8724	8745
Total length (>= 5000 bp)	8722	8720	8724	8745
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8722	8720	8724	8745
Total length	8722	8720	8724	8745
Reference length	8764	8764	8764	8764
GC (%)	40.54	40.50	40.55	40.53
Reference GC (%)	40.55	40.55	40.55	40.55
N50	8722	8720	8724	8745
NG50	8722	8720	8724	8745
N90	8722	8720	8724	8745
NG90	8722	8720	8724	8745
auN	8722.0	8720.0	8724.0	8745.0
auNG	8680.2	8676.2	8684.2	8726.0
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	1	1
# total reads	112441	112468	112744	112631
# left	190000	190000	190000	190000
# right	190000	190000	190000	190000
Mapped (%)	319.55	319.44	318.41	319.0
Reference mapped (%)	318.62	318.62	318.62	318.62
Properly paired (%)	306.38	306.23	305.3	305.81
Reference properly paired (%)	305.49	305.49	305.49	305.49
Avg. coverage depth	10263	10264	10249	10252
Reference avg. coverage depth	10245	10245	10245	10245
Coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	0	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	99.977	100.000	99.989
Duplication ratio	1.000	1.000	1.000	1.003
# N's per 100 kbp	0.00	0.00	309.49	0.00
# mismatches per 100 kbp	34.40	217.89	882.83	240.14
# indels per 100 kbp	114.65	114.68	114.65	57.18
Largest alignment	8722	8720	8722	8745
Total aligned length	8722	8720	8722	8745
NA50	8722	8720	8722	8745
NGA50	8722	8720	8722	8745
NA90	8722	8720	8722	8745
NGA90	8722	8720	8722	8745
auNA	8722.0	8720.0	8720.0	8745.0
auNGA	8680.2	8676.2	8680.2	8726.0
LA50	1	1	1	1
LGA50	1	1	1	1
LA90	1	1	1	1
LGA90	1	1	1	1
