Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8601	8580	8610	8635
Total length (>= 1000 bp)	8601	8580	8610	8635
Total length (>= 5000 bp)	8601	8580	8610	8635
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8601	8580	8610	8635
Total length	8601	8580	8610	8635
Reference length	8631	8631	8631	8631
GC (%)	40.44	40.40	40.44	40.75
Reference GC (%)	40.44	40.44	40.44	40.44
N50	8601	8580	8610	8635
NG50	8601	8580	8610	8635
N75	8601	8580	8610	8635
NG75	8601	8580	8610	8635
L50	1	1	1	1
LG50	1	1	1	1
L75	1	1	1	1
LG75	1	1	1	1
# total reads	350000	350000	350000	350000
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
Mapped (%)	98.78	98.49	98.78	95.56
Reference mapped (%)	98.76	98.76	98.76	98.76
Properly paired (%)	97.55	96.97	97.55	91.38
Reference properly paired (%)	97.52	97.52	97.52	97.52
Avg. coverage depth	10028	9986	10023	9579
Reference avg. coverage depth	10012	10012	10012	10012
Coverage >= 1x (%)	100.0	100.0	100.0	99.79
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	100.000	100.000	98.384
Duplication ratio	1.000	0.998	1.001	1.020
# N's per 100 kbp	0.00	0.00	0.00	0.00
# mismatches per 100 kbp	0.00	23.25	11.63	638.15
# indels per 100 kbp	69.76	81.39	58.13	342.71
Largest alignment	8601	8580	8610	8498
Total aligned length	8601	8580	8610	8498
NA50	8601	8580	8610	8498
NGA50	8601	8580	8610	8498
NA75	8601	8580	8610	8498
NGA75	8601	8580	8610	8498
LA50	1	1	1	1
LGA50	1	1	1	1
LA75	1	1	1	1
LGA75	1	1	1	1
