Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8626	8625	6941	8640
Total length (>= 1000 bp)	8626	8625	6941	8640
Total length (>= 5000 bp)	8626	8625	6941	8640
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8626	8625	6941	8640
Total length	8626	8625	6941	8640
Reference length	8653	8653	8653	8653
GC (%)	40.52	40.58	39.96	40.75
Reference GC (%)	40.50	40.50	40.50	40.50
N50	8626	8625	6941	8640
NG50	8626	8625	6941	8640
N75	8626	8625	6941	8640
NG75	8626	8625	6941	8640
L50	1	1	1	1
LG50	1	1	1	1
L75	1	1	1	1
LG75	1	1	1	1
# total reads	350000	350000	350000	350000
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
Mapped (%)	99.58	99.47	78.95	96.07
Reference mapped (%)	99.58	99.58	99.58	99.58
Properly paired (%)	99.16	98.94	73.4	92.32
Reference properly paired (%)	99.16	99.16	99.16	99.16
Avg. coverage depth	10081	10072	9867	9642
Reference avg. coverage depth	10075	10075	10075	10075
Coverage >= 1x (%)	100.0	100.0	98.29	100.0
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	1	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	99.988	78.254	97.844
Duplication ratio	1.000	1.000	1.028	1.024
# N's per 100 kbp	0.00	0.00	2838.21	0.00
# mismatches per 100 kbp	0.00	324.60	829.51	1220.23
# indels per 100 kbp	92.73	115.93	74.06	343.56
Largest alignment	8626	8625	6753	8467
Total aligned length	8626	8625	6753	8467
NA50	8626	8625	6753	8467
NGA50	8626	8625	6753	8467
NA75	8626	8625	6753	8467
NGA75	8626	8625	6753	8467
LA50	1	1	1	1
LGA50	1	1	1	1
LA75	1	1	1	1
LGA75	1	1	1	1
