Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8735	8723	8516	8723
Total length (>= 1000 bp)	8735	8723	8516	8723
Total length (>= 5000 bp)	8735	8723	8516	8723
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8735	8723	8516	8723
Total length	8735	8723	8516	8723
Reference length	8735	8735	8735	8735
GC (%)	40.16	40.16	40.03	40.19
Reference GC (%)	40.20	40.20	40.20	40.20
N50	8735	8723	8516	8723
NG50	8735	8723	8516	8723
N90	8735	8723	8516	8723
NG90	8735	8723	8516	8723
auN	8735.0	8723.0	8516.0	8723.0
auNG	8735.0	8711.0	8302.5	8711.0
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	1	1
# total reads	16570	16573	16593	16572
# left	9500	9500	9500	9500
# right	9500	9500	9500	9500
Mapped (%)	108.03	108.19	105.82	108.14
Reference mapped (%)	108.16	108.16	108.16	108.16
Properly paired (%)	103.31	103.64	100.67	103.55
Reference properly paired (%)	103.61	103.61	103.61	103.61
Avg. coverage depth	510	512	513	511
Reference avg. coverage depth	512	512	512	512
Coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	0	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	100.000	97.626	100.000
Duplication ratio	1.002	1.000	1.000	1.000
# N's per 100 kbp	0.00	0.00	728.04	0.00
# mismatches per 100 kbp	22.90	68.78	833.72	343.92
# indels per 100 kbp	91.59	45.86	46.97	45.86
Largest alignment	8735	8723	8516	8723
Total aligned length	8735	8723	8516	8723
NA50	8735	8723	8516	8723
NGA50	8735	8723	8516	8723
NA90	8735	8723	8516	8723
NGA90	8735	8723	8516	8723
auNA	8735.0	8723.0	8516.0	8723.0
auNGA	8735.0	8711.0	8302.5	8711.0
LA50	1	1	1	1
LGA50	1	1	1	1
LA90	1	1	1	1
LGA90	1	1	1	1
