Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8624	8617	8174	8614
Total length (>= 1000 bp)	8624	8617	8174	8614
Total length (>= 5000 bp)	8624	8617	8174	8614
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8624	8617	8174	8614
Total length	8624	8617	8174	8614
Reference length	8647	8647	8647	8647
GC (%)	-	40.26	39.60	40.79
Reference GC (%)	40.20	40.20	40.20	40.20
N50	8624	8617	8174	8614
NG50	8624	8617	8174	8614
N90	8624	8617	8174	8614
NG90	8624	8617	8174	8614
auN	8624.0	8617.0	8174.0	8614.0
auNG	8601.1	8587.1	7726.9	8581.1
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	1	1
# total reads	17600	15522	15308	15355
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
Mapped (%)	0.0	112.56	63.67	102.86
Reference mapped (%)	112.73	112.73	112.73	112.73
Properly paired (%)	0.0	111.73	36.74	92.58
Reference properly paired (%)	112.12	112.12	112.12	112.12
Avg. coverage depth	0	505	287	451
Reference avg. coverage depth	505	505	505	505
Coverage >= 1x (%)	0.0	99.88	66.71	99.3
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	-	0	0	0
# misassembled contigs	-	0	0	0
Misassembled contigs length	-	0	0	0
# local misassemblies	-	0	0	0
# scaffold gap ext. mis.	-	0	0	0
# scaffold gap loc. mis.	-	0	6	0
# structural variations	-	0	0	0
# unaligned mis. contigs	-	0	0	0
# unaligned contigs	1 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	8624	0	0	0
Genome fraction (%)	-	98.897	63.227	98.015
Duplication ratio	-	1.000	1.000	1.000
# N's per 100 kbp	100000.00	0.00	34560.80	0.00
# mismatches per 100 kbp	-	821.40	1065.20	3268.98
# indels per 100 kbp	-	70.41	73.46	746.18
Largest alignment	-	8522	5445	8443
Total aligned length	-	8522	5445	8443
NA50	-	8522	5445	8443
NGA50	-	8522	5445	8443
NA90	-	8522	-	8443
NGA90	-	8522	-	8443
auNA	-	8428.0	3627.1	8275.4
auNGA	-	8398.8	3428.7	8243.8
LA50	-	1	1	1
LGA50	-	1	1	1
LA90	-	1	-	1
LGA90	-	1	-	1
