Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8624	8624	8608	8641
Total length (>= 1000 bp)	8624	8624	8608	8641
Total length (>= 5000 bp)	8624	8624	8608	8641
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8624	8624	8608	8641
Total length	8624	8624	8608	8641
Reference length	8642	8642	8642	8642
GC (%)	40.82	40.80	40.67	41.09
Reference GC (%)	40.80	40.80	40.80	40.80
N50	8624	8624	8608	8641
NG50	8624	8624	8608	8641
N90	8624	8624	8608	8641
NG90	8624	8624	8608	8641
auN	8624.0	8624.0	8608.0	8641.0
auNG	8606.0	8606.0	8574.1	8640.0
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	1	1
# total reads	15418	15420	15418	15268
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
Mapped (%)	113.61	113.58	113.61	106.87
Reference mapped (%)	113.58	113.58	113.58	113.58
Properly paired (%)	113.06	113.02	113.06	100.0
Reference properly paired (%)	113.03	113.03	113.03	113.03
Avg. coverage depth	506	506	507	466
Reference avg. coverage depth	506	506	506	506
Coverage >= 1x (%)	100.0	100.0	100.0	99.17
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	0	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	100.000	99.814	99.849
Duplication ratio	1.000	1.000	1.000	1.002
# N's per 100 kbp	0.00	0.00	313.66	0.00
# mismatches per 100 kbp	11.60	69.57	139.41	2271.67
# indels per 100 kbp	69.57	69.57	69.70	660.64
Largest alignment	8624	8624	8608	8628
Total aligned length	8624	8624	8608	8628
NA50	8624	8624	8608	8628
NGA50	8624	8624	8608	8628
NA90	8624	8624	8608	8628
NGA90	8624	8624	8608	8628
auNA	8624.0	8624.0	8608.0	8615.0
auNGA	8606.0	8606.0	8574.1	8614.0
LA50	1	1	1	1
LGA50	1	1	1	1
LA90	1	1	1	1
LGA90	1	1	1	1
