Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	15464	15456	15467	15245
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17379	17302	17377	15806
Mapped (%)	112.38	111.94	112.35	103.68
# properly paired	17158	17004	17154	14232
Properly paired (%)	110.95	110.02	110.91	93.36
# singletons	221	298	223	1574
Singletons (%)	1.43	1.93	1.44	10.32
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	503	501	504	452
Coverage >= 1x (%)	100.0	99.86	100.0	99.53
Coverage >= 5x (%)	100.0	99.86	100.0	99.52
Coverage >= 10x (%)	100.0	99.86	100.0	99.13
# reference mapped	17379	17379	17379	17379
Reference mapped (%)	112.33	112.33	112.33	112.33
# reference properly paired	17158	17158	17158	17158
Reference properly paired (%)	110.9	110.9	110.9	110.9
# reference singletons	221	221	221	221
Reference singletons (%)	1.43	1.43	1.43	1.43
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	503	503	503	503
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
