Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8606	8606	8600	8612
Total length (>= 1000 bp)	8606	8606	8600	8612
Total length (>= 5000 bp)	8606	8606	8600	8612
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8606	8606	8600	8612
Total length	8606	8606	8600	8612
Reference length	8621	8621	8621	8621
GC (%)	40.47	40.48	40.47	40.52
Reference GC (%)	40.47	40.47	40.47	40.47
N50	8606	8606	8600	8612
NG50	8606	8606	8600	8612
N75	8606	8606	8600	8612
NG75	8606	8606	8600	8612
L50	1	1	1	1
LG50	1	1	1	1
L75	1	1	1	1
LG75	1	1	1	1
# total reads	350000	350000	350000	350000
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
Mapped (%)	99.58	99.58	99.58	99.58
Reference mapped (%)	99.56	99.56	99.56	99.56
Properly paired (%)	99.15	99.15	99.15	99.15
Reference properly paired (%)	99.12	99.12	99.12	99.12
Avg. coverage depth	10106	10106	10104	10103
Reference avg. coverage depth	10097	10097	10097	10097
Coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	100.000	100.000	100.000
Duplication ratio	1.000	1.000	0.999	1.001
# N's per 100 kbp	0.00	0.00	0.00	0.00
# mismatches per 100 kbp	0.00	23.24	81.34	139.44
# indels per 100 kbp	46.48	46.48	58.10	34.86
Largest alignment	8606	8606	8600	8612
Total aligned length	8606	8606	8600	8612
NA50	8606	8606	8600	8612
NGA50	8606	8606	8600	8612
NA75	8606	8606	8600	8612
NGA75	8606	8606	8600	8612
LA50	1	1	1	1
LGA50	1	1	1	1
LA75	1	1	1	1
LGA75	1	1	1	1
