Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8686	8686	8698	8713
Total length (>= 1000 bp)	8686	8686	8698	8713
Total length (>= 5000 bp)	8686	8686	8698	8713
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8686	8686	8698	8713
Total length	8686	8686	8698	8713
Reference length	8719	8719	8719	8719
GC (%)	40.43	40.47	40.57	40.42
Reference GC (%)	40.44	40.44	40.44	40.44
N50	8686	8686	8698	8713
NG50	8686	8686	8698	8713
N90	8686	8686	8698	8713
NG90	8686	8686	8698	8713
auN	8686.0	8686.0	8698.0	8713.0
auNG	8653.1	8653.1	8677.1	8707.0
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	1	1
# total reads	110441	110438	118496	110853
# left	190000	190000	190000	190000
# right	190000	190000	190000	190000
Mapped (%)	323.91	323.91	289.08	322.71
Reference mapped (%)	322.77	322.77	322.77	322.77
Properly paired (%)	309.55	309.56	263.31	308.41
Reference properly paired (%)	308.47	308.47	308.47	308.47
Avg. coverage depth	10258	10258	9773	10243
Reference avg. coverage depth	10242	10242	10242	10242
Coverage >= 1x (%)	100.0	100.0	98.05	100.0
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	1	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	100.000	97.179	100.000
Duplication ratio	1.000	1.000	1.002	1.003
# N's per 100 kbp	0.00	0.00	3288.11	0.00
# mismatches per 100 kbp	0.00	57.56	449.54	0.00
# indels per 100 kbp	80.59	80.59	70.98	22.95
Largest alignment	8686	8686	8453	8713
Total aligned length	8686	8686	8453	8713
NA50	8686	8686	8453	8713
NGA50	8686	8686	8453	8713
NA90	8686	8686	8453	8713
NGA90	8686	8686	8453	8713
auNA	8686.0	8686.0	8214.9	8713.0
auNGA	8653.1	8653.1	8195.1	8707.0
LA50	1	1	1	1
LGA50	1	1	1	1
LA90	1	1	1	1
LGA90	1	1	1	1
