Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8686	8689	8686	8692
Total length (>= 1000 bp)	8686	8689	8686	8692
Total length (>= 5000 bp)	8686	8689	8686	8692
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8686	8689	8686	8692
Total length	8686	8689	8686	8692
Reference length	8713	8713	8713	8713
GC (%)	40.49	40.50	40.80	40.46
Reference GC (%)	40.49	40.49	40.49	40.49
N50	8686	8689	8686	8692
NG50	8686	8689	8686	8692
N90	8686	8689	8686	8692
NG90	8686	8689	8686	8692
auN	8686.0	8689.0	8686.0	8692.0
auNG	8659.1	8665.1	8659.1	8671.1
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	1	1
# total reads	16679	16679	16365	16683
# left	9499	9499	9499	9499
# right	9499	9499	9499	9499
Mapped (%)	107.27	107.28	98.73	107.22
Reference mapped (%)	107.27	107.27	107.27	107.27
Properly paired (%)	102.44	102.48	83.21	102.39
Reference properly paired (%)	102.46	102.46	102.46	102.46
Avg. coverage depth	513	513	458	512
Reference avg. coverage depth	512	512	512	512
Coverage >= 1x (%)	99.95	100.0	94.57	100.0
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	2	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	99.965	100.000	94.531	99.965
Duplication ratio	1.000	1.000	1.000	1.001
# N's per 100 kbp	0.00	0.00	7103.38	0.00
# mismatches per 100 kbp	34.55	69.05	158.27	195.65
# indels per 100 kbp	92.14	69.05	73.05	57.54
Largest alignment	8682	8689	8214	8689
Total aligned length	8682	8689	8214	8689
NA50	8682	8689	8214	8689
NGA50	8682	8689	8214	8689
NA90	8682	8689	8214	8689
NGA90	8682	8689	8214	8689
auNA	8678.0	8689.0	7767.6	8686.0
auNGA	8651.1	8665.1	7743.6	8665.1
LA50	1	1	1	1
LGA50	1	1	1	1
LA90	1	1	1	1
LGA90	1	1	1	1
