Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8605	8605	8608	8611
Total length (>= 1000 bp)	8605	8605	8608	8611
Total length (>= 5000 bp)	8605	8605	8608	8611
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8605	8605	8608	8611
Total length	8605	8605	8608	8611
Reference length	8614	8614	8614	8614
GC (%)	40.60	40.60	40.56	40.61
Reference GC (%)	40.60	40.60	40.60	40.60
N50	8605	8605	8608	8611
NG50	8605	8605	8608	8611
N90	8605	8605	8608	8611
NG90	8605	8605	8608	8611
auN	8605.0	8605.0	8608.0	8611.0
auNG	8596.0	8596.0	8602.0	8608.0
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	1	1
# total reads	86234	86234	86266	86304
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
Mapped (%)	404.1	404.1	403.95	403.77
Reference mapped (%)	403.71	403.71	403.71	403.71
Properly paired (%)	402.32	402.32	402.17	402.0
Reference properly paired (%)	401.94	401.94	401.94	401.94
Avg. coverage depth	10106	10106	10105	10105
Reference avg. coverage depth	10104	10104	10104	10104
Coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	0	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	100.000	100.000	100.000
Duplication ratio	1.000	1.000	1.000	1.001
# N's per 100 kbp	0.00	0.00	0.00	0.00
# mismatches per 100 kbp	0.00	0.00	69.70	0.00
# indels per 100 kbp	34.86	34.86	23.23	11.61
Largest alignment	8605	8605	8608	8611
Total aligned length	8605	8605	8608	8611
NA50	8605	8605	8608	8611
NGA50	8605	8605	8608	8611
NA90	8605	8605	8608	8611
NGA90	8605	8605	8608	8611
auNA	8605.0	8605.0	8608.0	8611.0
auNGA	8596.0	8596.0	8602.0	8608.0
LA50	1	1	1	1
LGA50	1	1	1	1
LA90	1	1	1	1
LGA90	1	1	1	1
