Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8686	8638	7163	8624
Total length (>= 1000 bp)	8686	8638	7163	8624
Total length (>= 5000 bp)	8686	8638	7163	8624
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8686	8638	7163	8624
Total length	8686	8638	7163	8624
Reference length	8701	8701	8701	8701
GC (%)	40.71	41.29	40.97	41.41
Reference GC (%)	40.71	40.71	40.71	40.71
N50	8686	8638	7163	8624
NG50	8686	8638	7163	8624
N90	8686	8638	7163	8624
NG90	8686	8638	-	8624
auN	8686.0	8638.0	7163.0	8624.0
auNG	8671.0	8575.5	5896.9	8547.7
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	-	1
# total reads	106465	212372	211690	304193
# left	190000	190000	190000	190000
# right	190000	190000	190000	190000
Mapped (%)	336.57	97.21	99.01	28.8
Reference mapped (%)	336.4	336.4	336.4	336.4
Properly paired (%)	321.81	71.06	77.45	12.9
Reference properly paired (%)	321.65	321.65	321.65	321.65
Avg. coverage depth	10288	5792	7178	2423
Reference avg. coverage depth	10283	10283	10283	10283
Coverage >= 1x (%)	100.0	65.98	75.29	60.12
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	7	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	4	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	1
# unaligned contigs	0 + 0 part	0 + 1 part	0 + 0 part	0 + 1 part
Unaligned length	0	2803	0	7282
Genome fraction (%)	100.000	67.177	63.827	15.450
Duplication ratio	1.000	1.000	0.999	1.000
# N's per 100 kbp	0.00	0.00	22686.03	0.00
# mismatches per 100 kbp	0.00	0.00	0.00	1117.73
# indels per 100 kbp	57.56	51.41	54.17	372.58
Largest alignment	8686	5835	5538	862
Total aligned length	8686	5835	5538	1342
NA50	8686	5835	5538	-
NGA50	8686	5835	5538	-
NA90	8686	-	-	-
NGA90	8686	-	-	-
auNA	8686.0	3941.6	4281.6	99.7
auNGA	8671.0	3913.0	3524.8	98.9
LA50	1	1	1	-
LGA50	1	1	1	-
LA90	1	-	-	-
LGA90	1	-	-	-
