Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8629	8627	8623	8640
Total length (>= 1000 bp)	8629	8627	8623	8640
Total length (>= 5000 bp)	8629	8627	8623	8640
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8629	8627	8623	8640
Total length	8629	8627	8623	8640
Reference length	8662	8662	8662	8662
GC (%)	40.75	40.87	40.73	41.04
Reference GC (%)	40.75	40.75	40.75	40.75
N50	8629	8627	8623	8640
NG50	8629	8627	8623	8640
N75	8629	8627	8623	8640
NG75	8629	8627	8623	8640
L50	1	1	1	1
LG50	1	1	1	1
L75	1	1	1	1
LG75	1	1	1	1
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
Mapped (%)	99.62	99.44	99.62	95.69
Reference mapped (%)	99.62	99.62	99.62	99.62
Properly paired (%)	99.24	98.89	99.24	91.84
Reference properly paired (%)	99.24	99.24	99.24	99.24
Avg. coverage depth	507	506	507	482
Reference avg. coverage depth	506	506	506	506
Coverage >= 1x (%)	100.0	99.92	100.0	100.0
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	98.760	100.000	97.891
Duplication ratio	1.000	1.012	0.999	1.023
# N's per 100 kbp	0.00	0.00	23.19	0.00
# mismatches per 100 kbp	0.00	0.00	0.00	1420.62
# indels per 100 kbp	104.30	105.61	115.89	461.70
Largest alignment	8629	8522	8623	8471
Total aligned length	8629	8522	8623	8471
NA50	8629	8522	8623	8471
NGA50	8629	8522	8623	8471
NA75	8629	8522	8623	8471
NGA75	8629	8522	8623	8471
LA50	1	1	1	1
LGA50	1	1	1	1
LA75	1	1	1	1
LGA75	1	1	1	1
