Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# misassemblies	0	0	0	0
  # contig misassemblies	0	0	0	0
    # c. relocations	0	0	0	0
    # c. translocations	0	0	0	0
    # c. inversions	0	0	0	0
  # scaffold misassemblies	0	0	0	0
    # s. relocations	0	0	0	0
    # s. translocations	0	0	0	0
    # s. inversions	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	0	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# mismatches	7	7	29	10
# indels	8	8	8	6
    # indels (<= 5 bp)	6	6	6	4
    # indels (> 5 bp)	2	2	2	2
Indels length	33	33	33	27
