Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8686	8638	7165	8624
Total length (>= 1000 bp)	8686	8638	7165	8624
Total length (>= 5000 bp)	8686	8638	7165	8624
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8686	8638	7165	8624
Total length	8686	8638	7165	8624
Reference length	8716	8716	8716	8716
GC (%)	40.72	41.34	40.82	41.33
Reference GC (%)	40.73	40.73	40.73	40.73
N50	8686	8638	7165	8624
NG50	8686	8638	7165	8624
N90	8686	8638	7165	8624
NG90	8686	8638	-	8624
auN	8686.0	8638.0	7165.0	8624.0
auNG	8656.1	8560.7	5890.0	8533.0
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	-	1
# total reads	16770	17068	17165	18135
# left	9500	9500	9500	9500
# right	9500	9500	9500	9500
Mapped (%)	107.13	59.11	60.72	19.29
Reference mapped (%)	107.13	107.13	107.13	107.13
Properly paired (%)	102.66	43.16	47.38	8.25
Reference properly paired (%)	102.66	102.66	102.66	102.66
Avg. coverage depth	515	284	357	96
Reference avg. coverage depth	515	515	515	515
Coverage >= 1x (%)	100.0	63.15	74.74	55.87
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	7	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	4	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 1 part	0 + 0 part	0 + 1 part
Unaligned length	0	2861	0	7891
Genome fraction (%)	100.000	66.505	62.936	8.440
Duplication ratio	1.000	1.000	1.000	1.000
# N's per 100 kbp	0.00	0.00	23754.36	0.00
# mismatches per 100 kbp	23.03	17.31	18.29	2864.94
# indels per 100 kbp	92.10	69.24	91.47	818.55
Largest alignment	8686	5777	5466	733
Total aligned length	8686	5777	5466	733
NA50	8686	5777	5466	-
NGA50	8686	5777	5466	-
NA90	8686	-	-	-
NGA90	8686	-	-	-
auNA	8686.0	3863.6	4169.9	62.3
auNGA	8656.1	3829.0	3427.9	61.6
LA50	1	1	1	-
LGA50	1	1	1	-
LA90	1	-	-	-
LGA90	1	-	-	-
