Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8638	8638	8617	8642
Total length (>= 1000 bp)	8638	8638	8617	8642
Total length (>= 5000 bp)	8638	8638	8617	8642
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8638	8638	8617	8642
Total length	8638	8638	8617	8642
Reference length	8659	8659	8659	8659
GC (%)	40.82	40.75	40.52	41.10
Reference GC (%)	40.81	40.81	40.81	40.81
N50	8638	8638	8617	8642
NG50	8638	8638	8617	8642
N75	8638	8638	8617	8642
NG75	8638	8638	8617	8642
L50	1	1	1	1
LG50	1	1	1	1
L75	1	1	1	1
LG75	1	1	1	1
# total reads	350000	350000	350000	350000
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
Mapped (%)	99.61	99.6	99.6	95.54
Reference mapped (%)	99.61	99.61	99.61	99.61
Properly paired (%)	99.21	99.21	99.21	91.78
Reference properly paired (%)	99.21	99.21	99.21	99.21
Avg. coverage depth	10075	10075	10080	9606
Reference avg. coverage depth	10069	10069	10069	10069
Coverage >= 1x (%)	100.0	100.0	100.0	99.35
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	100.000	99.861	99.687
Duplication ratio	1.000	1.000	0.999	1.004
# N's per 100 kbp	0.00	0.00	336.54	0.00
# mismatches per 100 kbp	23.16	138.97	626.23	1231.41
# indels per 100 kbp	69.48	69.48	104.37	371.75
Largest alignment	8638	8638	8617	8625
Total aligned length	8638	8638	8617	8625
NA50	8638	8638	8617	8625
NGA50	8638	8638	8617	8625
NA75	8638	8638	8617	8625
NGA75	8638	8638	8617	8625
LA50	1	1	1	1
LGA50	1	1	1	1
LA75	1	1	1	1
LGA75	1	1	1	1
