Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	81046	81068	81045	88296
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
# mapped	348277	348237	348276	336712
Mapped (%)	429.73	429.56	429.73	381.34
# properly paired	346554	346474	346552	323756
Properly paired (%)	427.6	427.39	427.6	366.67
# singletons	1723	1763	1724	12956
Singletons (%)	2.13	2.17	2.13	14.67
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	10083	10082	10083	9668
Coverage >= 1x (%)	100.0	100.0	100.0	99.29
Coverage >= 5x (%)	100.0	100.0	100.0	99.2
Coverage >= 10x (%)	100.0	100.0	100.0	99.2
# reference mapped	348277	348277	348277	348277
Reference mapped (%)	429.31	429.31	429.31	429.31
# reference properly paired	346554	346554	346554	346554
Reference properly paired (%)	427.19	427.19	427.19	427.19
# reference singletons	1723	1723	1723	1723
Reference singletons (%)	2.12	2.12	2.12	2.12
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	10078	10078	10078	10078
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
