Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	90451	90460	350000	90727
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
# mapped	348366	348341	0	348366
Mapped (%)	385.14	385.08	0.0	383.97
# properly paired	346732	346682	0	346732
Properly paired (%)	383.34	383.24	0.0	382.17
# singletons	1634	1659	0	1634
Singletons (%)	1.81	1.83	0.0	1.8
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	10092	10091	0	10088
Coverage >= 1x (%)	100.0	100.0	0.0	100.0
Coverage >= 5x (%)	100.0	100.0	0.0	100.0
Coverage >= 10x (%)	100.0	100.0	0.0	100.0
# reference mapped	348366	348366	348366	348366
Reference mapped (%)	383.3	383.3	383.3	383.3
# reference properly paired	346732	346732	346732	346732
Reference properly paired (%)	381.51	381.51	381.51	381.51
# reference singletons	1634	1634	1634	1634
Reference singletons (%)	1.8	1.8	1.8	1.8
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	10084	10084	10084	10084
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
