Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8500	8627	8664	8636
Total length (>= 1000 bp)	8500	8627	8664	8636
Total length (>= 5000 bp)	8500	8627	8664	8636
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8500	8627	8664	8636
Total length	8500	8627	8664	8636
Reference length	8641	8641	8641	8641
GC (%)	-	40.76	40.67	40.89
Reference GC (%)	40.66	40.66	40.66	40.66
N50	8500	8627	8664	8636
NG50	8500	8627	8664	8636
N75	8500	8627	8664	8636
NG75	8500	8627	8664	8636
L50	1	1	1	1
LG50	1	1	1	1
L75	1	1	1	1
LG75	1	1	1	1
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
Mapped (%)	0.0	99.53	99.85	95.59
Reference mapped (%)	99.69	99.69	99.69	99.69
Properly paired (%)	0.0	99.07	99.7	91.73
Reference properly paired (%)	99.38	99.38	99.38	99.38
Avg. coverage depth	0	506	505	482
Reference avg. coverage depth	507	507	507	507
Coverage >= 1x (%)	0.0	99.92	100.0	99.87
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	-	0	0	0
# misassembled contigs	-	0	0	0
Misassembled contigs length	-	0	0	0
# local misassemblies	-	0	0	0
# scaffold gap ext. mis.	-	0	0	0
# scaffold gap loc. mis.	-	0	0	0
# unaligned mis. contigs	-	0	0	0
# unaligned contigs	1 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	8500	0	0	0
Genome fraction (%)	-	98.759	100.000	97.843
Duplication ratio	-	1.013	1.005	1.023
# N's per 100 kbp	100000.00	0.00	1154.20	0.00
# mismatches per 100 kbp	-	129.14	405.80	1848.56
# indels per 100 kbp	-	46.96	46.38	402.89
Largest alignment	-	8522	8629	8464
Total aligned length	-	8522	8629	8464
NA50	-	8522	8629	8464
NGA50	-	8522	8629	8464
NA75	-	8522	8629	8464
NGA75	-	8522	8629	8464
LA50	-	1	1	1
LGA50	-	1	1	1
LA75	-	1	1	1
LGA75	-	1	1	1
