Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8626	8628	8463	8643
Total length (>= 1000 bp)	8626	8628	8463	8643
Total length (>= 5000 bp)	8626	8628	8463	8643
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8626	8628	8463	8643
Total length	8626	8628	8463	8643
Reference length	8653	8653	8653	8653
GC (%)	40.39	40.48	39.79	40.82
Reference GC (%)	40.41	40.41	40.41	40.41
N50	8626	8628	8463	8643
NG50	8626	8628	8463	8643
N75	8626	8628	8463	8643
NG75	8626	8628	8463	8643
L50	1	1	1	1
LG50	1	1	1	1
L75	1	1	1	1
LG75	1	1	1	1
# total reads	350000	350000	350000	350000
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
Mapped (%)	99.58	99.46	95.22	95.94
Reference mapped (%)	99.58	99.58	99.58	99.58
Properly paired (%)	99.16	98.91	90.45	92.46
Reference properly paired (%)	99.16	99.16	99.16	99.16
Avg. coverage depth	10077	10065	9783	9606
Reference avg. coverage depth	10068	10068	10068	10068
Coverage >= 1x (%)	100.0	99.95	97.84	100.0
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	1	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	99.281	96.058	98.690
Duplication ratio	1.000	1.008	1.022	1.016
# N's per 100 kbp	0.00	0.00	2185.99	0.00
# mismatches per 100 kbp	11.60	315.35	2317.72	1856.42
# indels per 100 kbp	92.76	81.76	108.64	458.23
Largest alignment	8626	8567	8280	8542
Total aligned length	8626	8567	8280	8542
NA50	8626	8567	8280	8542
NGA50	8626	8567	8280	8542
NA75	8626	8567	8280	8542
NGA75	8626	8567	8280	8542
LA50	1	1	1	1
LGA50	1	1	1	1
LA75	1	1	1	1
LGA75	1	1	1	1
