Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17512	17496	17122	16348
Mapped (%)	99.5	99.41	97.28	92.89
# properly paired	17424	17392	16644	15346
Properly paired (%)	99.0	98.82	94.57	87.19
# singletons	88	104	478	1002
Singletons (%)	0.5	0.59	2.72	5.69
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	506	505	492	467
Coverage >= 1x (%)	100.0	99.91	99.05	99.24
Coverage >= 5x (%)	99.98	99.88	99.05	99.21
Coverage >= 10x (%)	99.93	99.84	99.01	99.17
# reference mapped	17512	17512	17512	17512
Reference mapped (%)	99.5	99.5	99.5	99.5
# reference properly paired	17424	17424	17424	17424
Reference properly paired (%)	99.0	99.0	99.0	99.0
# reference singletons	88	88	88	88
Reference singletons (%)	0.5	0.5	0.5	0.5
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	506	506	506	506
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	99.98	99.98	99.98	99.98
Reference coverage >= 10x (%)	99.93	99.93	99.93	99.93
