Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8605	8605	8504	8605
Total length (>= 1000 bp)	8605	8605	8504	8605
Total length (>= 5000 bp)	8605	8605	8504	8605
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8605	8605	8504	8605
Total length	8605	8605	8504	8605
Reference length	8614	8614	8614	8614
GC (%)	40.52	40.51	40.15	40.56
Reference GC (%)	40.53	40.53	40.53	40.53
N50	8605	8605	8504	8605
NG50	8605	8605	8504	8605
N90	8605	8605	8504	8605
NG90	8605	8605	8504	8605
auN	8605.0	8605.0	8504.0	8605.0
auNG	8596.0	8596.0	8395.4	8596.0
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	1	1
# total reads	15289	15291	15436	15289
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
Mapped (%)	114.61	114.6	87.76	114.61
Reference mapped (%)	114.58	114.58	114.58	114.58
Properly paired (%)	114.11	114.11	77.17	114.1
Reference properly paired (%)	114.08	114.08	114.08	114.08
Avg. coverage depth	507	507	390	507
Reference avg. coverage depth	507	507	507	507
Coverage >= 1x (%)	100.0	100.0	81.69	100.0
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	4	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	100.000	83.657	99.988
Duplication ratio	1.000	1.000	1.000	1.000
# N's per 100 kbp	0.00	0.00	17650.52	0.00
# mismatches per 100 kbp	92.97	220.80	638.98	743.84
# indels per 100 kbp	34.86	34.86	41.67	34.87
Largest alignment	8605	8605	7199	8604
Total aligned length	8605	8605	7199	8604
NA50	8605	8605	7199	8604
NGA50	8605	8605	7199	8604
NA90	8605	8605	-	8604
NGA90	8605	8605	-	8604
auNA	8605.0	8605.0	6094.3	8603.0
auNGA	8596.0	8596.0	6016.4	8594.0
LA50	1	1	1	1
LGA50	1	1	1	1
LA90	1	1	-	1
LGA90	1	1	-	1
