Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8605	8605	8361	8603
Total length (>= 1000 bp)	8605	8605	8361	8603
Total length (>= 5000 bp)	8605	8605	8361	8603
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8605	8605	8361	8603
Total length	8605	8605	8361	8603
Reference length	8635	8635	8635	8635
GC (%)	40.08	40.09	40.61	40.09
Reference GC (%)	40.07	40.07	40.07	40.07
N50	8605	8605	8361	8603
NG50	8605	8605	8361	8603
N90	8605	8605	8361	8603
NG90	8605	8605	8361	8603
auN	8605.0	8605.0	8361.0	8603.0
auNG	8575.1	8575.1	8095.7	8571.1
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	1	1
# total reads	15503	15500	15103	15500
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
Mapped (%)	112.98	112.98	83.45	113.0
Reference mapped (%)	112.97	112.97	112.97	112.97
Properly paired (%)	112.44	112.41	59.31	112.45
Reference properly paired (%)	112.43	112.43	112.43	112.43
Avg. coverage depth	506	506	369	506
Reference avg. coverage depth	506	506	506	506
Coverage >= 1x (%)	100.0	100.0	80.49	100.0
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	0	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	1	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 1 part	0 + 0 part
Unaligned length	0	0	3630	0
Genome fraction (%)	100.000	100.000	35.724	100.000
Duplication ratio	1.000	1.000	1.001	1.000
# N's per 100 kbp	0.00	0.00	20093.29	0.00
# mismatches per 100 kbp	162.70	476.47	2504.07	627.69
# indels per 100 kbp	69.73	69.73	97.56	81.37
Largest alignment	8605	8605	1930	8603
Total aligned length	8605	8605	3075	8603
NA50	8605	8605	-	8603
NGA50	8605	8605	-	8603
NA90	8605	8605	-	8603
NGA90	8605	8605	-	8603
auNA	8605.0	8605.0	527.6	8603.0
auNGA	8575.1	8575.1	510.9	8571.1
LA50	1	1	-	1
LGA50	1	1	-	1
LA90	1	1	-	1
LGA90	1	1	-	1
