Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8721	8727	8499	8754
Total length (>= 1000 bp)	8721	8727	8499	8754
Total length (>= 5000 bp)	8721	8727	8499	8754
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8721	8727	8499	8754
Total length	8721	8727	8499	8754
Reference length	8763	8763	8763	8763
GC (%)	40.75	40.70	40.28	40.67
Reference GC (%)	40.72	40.72	40.72	40.72
N50	8721	8727	8499	8754
NG50	8721	8727	8499	8754
N90	8721	8727	8499	8754
NG90	8721	8727	8499	8754
auN	8721.0	8727.0	8499.0	8754.0
auNG	8679.2	8691.1	8243.0	8745.0
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	1	1
# total reads	119413	119435	136456	119816
# left	190000	190000	190000	190000
# right	190000	190000	190000	190000
Mapped (%)	300.52	300.49	244.93	299.56
Reference mapped (%)	299.48	299.48	299.48	299.48
Properly paired (%)	287.73	287.72	231.09	286.86
Reference properly paired (%)	286.79	286.79	286.79	286.79
Avg. coverage depth	10239	10240	9781	10230
Reference avg. coverage depth	10228	10228	10228	10228
Coverage >= 1x (%)	100.0	100.0	94.89	100.0
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	0	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	100.000	92.271	100.000
Duplication ratio	1.000	1.001	1.002	1.004
# N's per 100 kbp	0.00	0.00	6212.50	0.00
# mismatches per 100 kbp	45.87	80.21	731.56	125.66
# indels per 100 kbp	80.27	68.75	49.60	22.85
Largest alignment	8721	8727	8065	8754
Total aligned length	8721	8727	8065	8754
NA50	8721	8727	8065	8754
NGA50	8721	8727	8065	8754
NA90	8721	8727	8065	8754
NGA90	8721	8727	8065	8754
auNA	8721.0	8727.0	7653.2	8754.0
auNGA	8679.2	8691.1	7422.6	8745.0
LA50	1	1	1	1
LGA50	1	1	1	1
LA90	1	1	1	1
LGA90	1	1	1	1
