Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8599	8574	8604	8601
Total length (>= 1000 bp)	8599	8574	8604	8601
Total length (>= 5000 bp)	8599	8574	8604	8601
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8599	8574	8604	8601
Total length	8599	8574	8604	8601
Reference length	8631	8631	8631	8631
GC (%)	40.53	40.44	40.41	40.84
Reference GC (%)	40.42	40.42	40.42	40.42
N50	8599	8574	8604	8601
NG50	8599	8574	8604	8601
N90	8599	8574	8604	8601
NG90	8599	8574	8604	8601
auN	8599.0	8574.0	8604.0	8601.0
auNG	8567.1	8517.4	8577.1	8571.1
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	1	1
# total reads	15464	15456	15467	15245
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
Mapped (%)	112.38	111.94	112.35	103.68
Reference mapped (%)	112.33	112.33	112.33	112.33
Properly paired (%)	110.95	110.02	110.91	93.36
Reference properly paired (%)	110.9	110.9	110.9	110.9
Avg. coverage depth	503	501	504	452
Reference avg. coverage depth	503	503	503	503
Coverage >= 1x (%)	100.0	99.86	100.0	99.53
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	0	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	98.883	100.000	98.010
Duplication ratio	1.000	0.998	1.001	1.001
# N's per 100 kbp	0.00	0.00	0.00	0.00
# mismatches per 100 kbp	69.78	0.00	0.00	2028.47
# indels per 100 kbp	151.18	94.36	69.74	593.12
Largest alignment	8599	8478	8604	8430
Total aligned length	8599	8478	8604	8430
NA50	8599	8478	8604	8430
NGA50	8599	8478	8604	8430
NA90	8599	8478	8604	8430
NGA90	8599	8478	8604	8430
auNA	8599.0	8383.1	8604.0	8262.4
auNGA	8567.1	8327.7	8577.1	8233.7
LA50	1	1	1	1
LGA50	1	1	1	1
LA90	1	1	1	1
LGA90	1	1	1	1
