Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8605	8605	8605	8620
Total length (>= 1000 bp)	8605	8605	8605	8620
Total length (>= 5000 bp)	8605	8605	8605	8620
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8605	8605	8605	8620
Total length	8605	8605	8605	8620
Reference length	8635	8635	8635	8635
GC (%)	40.59	40.58	40.58	40.61
Reference GC (%)	40.59	40.59	40.59	40.59
N50	8605	8605	8605	8620
NG50	8605	8605	8605	8620
N90	8605	8605	8605	8620
NG90	8605	8605	8605	8620
auN	8605.0	8605.0	8605.0	8620.0
auNG	8575.1	8575.1	8575.1	8605.0
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	1	1
# total reads	82032	82032	82032	82142
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
Mapped (%)	424.68	424.68	424.68	424.11
Reference mapped (%)	423.63	423.63	423.63	423.63
Properly paired (%)	422.7	422.7	422.7	422.13
Reference properly paired (%)	421.65	421.65	421.65	421.65
Avg. coverage depth	10098	10098	10098	10093
Reference avg. coverage depth	10088	10088	10088	10088
Coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	0	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	100.000	100.000	100.000
Duplication ratio	1.000	1.000	1.000	1.002
# N's per 100 kbp	0.00	0.00	0.00	0.00
# mismatches per 100 kbp	0.00	11.62	81.35	0.00
# indels per 100 kbp	81.35	81.35	81.35	46.40
Largest alignment	8605	8605	8605	8620
Total aligned length	8605	8605	8605	8620
NA50	8605	8605	8605	8620
NGA50	8605	8605	8605	8620
NA90	8605	8605	8605	8620
NGA90	8605	8605	8605	8620
auNA	8605.0	8605.0	8605.0	8620.0
auNGA	8575.1	8575.1	8575.1	8605.0
LA50	1	1	1	1
LGA50	1	1	1	1
LA90	1	1	1	1
LGA90	1	1	1	1
